3923,42,2.5865879
3923,42,2.6010593
3923,42,2.7024569
3923,42,2.6907281
3923,42,2.6553289
3923,42,2.6655133
3923,42,2.7131392
3923,42,2.6236013
3923,42,2.6144516
3923,42,2.6216268
