BETA,2,3846,40,5.729
BETA,2,3818,39,6.035
BETA,2,3704,34,7.131
BETA,2,3906,42,6.304
BETA,2,3995,45,5.711
BETA,2,3981,45,5.745
BETA,2,3975,44,5.697
BETA,2,3751,36,5.833
BETA,2,3680,34,5.784
BETA,2,3928,43,5.802
