ALPHA,3,2151,34,1.793
ALPHA,3,2240,39,1.788
ALPHA,3,2091,30,1.777
ALPHA,3,2090,30,1.788
ALPHA,3,1917,19,1.818
ALPHA,3,1973,23,1.781
ALPHA,3,2219,38,1.795
ALPHA,3,2007,25,1.804
ALPHA,3,2118,32,1.802
ALPHA,3,2091,30,1.930
