39,0,0.0186113
39,0,0.0162464
40,3,0.0152359
39,0,0.0145870
41,5,0.0136449
39,0,0.0137482
39,0,0.0139819
39,0,0.0144080
39,0,0.0162529
39,0,0.0152746
