ITERATIONS,100,39,0,2.638
ITERATIONS,100,39,0,2.648
ITERATIONS,100,39,0,3.033
ITERATIONS,100,39,0,2.732
ITERATIONS,100,39,0,2.803
ITERATIONS,100,39,0,2.856
ITERATIONS,100,39,0,3.192
ITERATIONS,100,39,0,3.406
ITERATIONS,100,39,0,3.452
ITERATIONS,100,39,0,3.570
