BETA,4,3434,25,7.478
BETA,4,3581,30,7.172
BETA,4,3415,24,7.595
BETA,4,3541,29,7.334
BETA,4,3554,29,7.382
BETA,4,3440,25,5.920
BETA,4,3551,29,5.903
BETA,4,3411,24,5.883
BETA,4,3641,32,5.846
BETA,4,3428,24,6.029
