ALPHA,2,4072,48,7.353
ALPHA,2,3979,44,6.998
ALPHA,2,4060,47,7.122
ALPHA,2,4181,52,7.014
ALPHA,2,4477,63,7.107
ALPHA,2,4037,47,7.219
ALPHA,2,3923,42,6.960
ALPHA,2,3958,44,7.114
ALPHA,2,3785,37,7.121
ALPHA,2,4067,48,7.480
