BETA,4,1857,15,1.807
BETA,4,1784,11,1.797
BETA,4,1828,14,1.961
BETA,4,1794,12,1.850
BETA,4,1857,15,1.779
BETA,4,1852,15,1.809
BETA,4,1786,11,1.844
BETA,4,1939,21,1.805
BETA,4,1880,17,1.817
BETA,4,1819,13,1.843
