ITERATIONS,60,1828,14,6.764
ITERATIONS,60,1878,17,6.787
ITERATIONS,60,1797,12,6.627
ITERATIONS,60,1734,8,6.615
ITERATIONS,60,1831,14,6.608
ITERATIONS,60,1830,14,6.735
ITERATIONS,60,1806,12,6.738
ITERATIONS,60,1852,15,5.356
ITERATIONS,60,1735,8,5.396
ITERATIONS,60,1796,12,5.451
