ALPHA,2,39,0,0.537
ALPHA,2,39,0,0.526
ALPHA,2,39,0,0.536
ALPHA,2,39,0,0.524
ALPHA,2,39,0,0.520
ALPHA,2,39,0,0.526
ALPHA,2,39,0,0.533
ALPHA,2,39,0,0.530
ALPHA,2,39,0,0.526
ALPHA,2,39,0,0.543
