EVAPORATION,0.750000,39,0,0.554
EVAPORATION,0.750000,39,0,0.563
EVAPORATION,0.750000,39,0,0.671
EVAPORATION,0.750000,39,0,0.655
EVAPORATION,0.750000,39,0,0.677
EVAPORATION,0.750000,39,0,0.673
EVAPORATION,0.750000,39,0,0.694
EVAPORATION,0.750000,39,0,0.682
EVAPORATION,0.750000,39,0,0.662
EVAPORATION,0.750000,39,0,0.672
