OPTIMAL,1440,12,0.999
OPTIMAL,1343,4,1.029
OPTIMAL,1362,6,1.020
OPTIMAL,1418,10,1.040
OPTIMAL,1469,14,1.033
OPTIMAL,1389,8,1.034
OPTIMAL,1375,7,1.027
OPTIMAL,1286,0,1.049
OPTIMAL,1396,9,1.052
OPTIMAL,1419,10,1.041
