ALPHA,1,1943,21,1.782
ALPHA,1,1955,22,1.752
ALPHA,1,1928,20,1.758
ALPHA,1,2034,26,1.781
ALPHA,1,1888,17,1.838
ALPHA,1,1984,23,1.835
ALPHA,1,1844,15,1.844
ALPHA,1,1948,21,1.815
ALPHA,1,1822,13,1.845
ALPHA,1,1941,21,1.800
