ANTS,30,1934,20,5.310
ANTS,30,1797,12,5.335
ANTS,30,1814,13,5.216
ANTS,30,1797,12,5.232
ANTS,30,1801,12,5.258
ANTS,30,1790,11,5.242
ANTS,30,1762,10,5.249
ANTS,30,1823,13,5.384
ANTS,30,1799,12,5.273
ANTS,30,1830,14,5.785
